date,ydd_hrel,mjd_hrel,3003430_hrf,3003420_hrf,8000701_hrf,3003452_hrf,3003431_hrf,3003450_hrf,3003454_hrf,8000735_hrf,3004620_hwl_AR
2024-07-02 06:00:00,8.669,0.0,1.0,2.0,7.5,8.0,3.0,8.0,5.0,6.0,0.41
2024-07-02 07:00:00,8.666,0.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,1.5,0.42
2024-07-02 08:00:00,8.66,0.0,1.0,2.0,4.0,4.0,1.0,2.0,3.0,2.5,0.42
2024-07-02 09:00:00,8.658,0.0,1.0,1.0,1.5,1.0,3.0,1.0,1.0,1.0,0.37
2024-07-02 10:00:00,8.664,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.38
2024-07-02 11:00:00,8.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.41
2024-07-02 12:00:00,8.65,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.42
2024-07-02 13:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-07-02 14:00:00,8.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2024-07-02 15:00:00,8.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2024-07-02 16:00:00,8.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2024-07-02 17:00:00,8.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2024-07-02 18:00:00,8.647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2024-07-02 19:00:00,8.646,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.44
2024-07-02 20:00:00,8.637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43
2024-07-02 21:00:00,8.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2024-07-02 22:00:00,8.641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2024-07-02 23:00:00,8.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-07-03 00:00:00,8.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2024-07-03 01:00:00,8.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2024-07-03 02:00:00,8.631,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2024-07-03 03:00:00,8.637,0.0,1.0,0.0,0.5,0.0,0.0,2.0,2.0,1.5,0.51
2024-07-03 04:00:00,8.628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51
2024-07-03 05:00:00,8.631,0.0,17.0,18.0,12.0,10.0,10.0,3.0,5.0,4.5,0.51
2024-07-03 06:00:00,8.627,0.0,10.0,7.0,9.0,8.0,11.0,15.0,17.0,18.0,0.52
2024-07-03 07:00:00,8.619,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.5,0.53
2024-07-03 08:00:00,8.612,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.5,0.53
2024-07-03 09:00:00,8.615,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.5,0.54
2024-07-03 10:00:00,8.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-03 11:00:00,8.728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2024-07-03 12:00:00,8.730833333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
2024-07-03 13:00:00,8.7185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
2024-07-03 14:00:00,8.707666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
2024-07-03 15:00:00,8.7055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71
2024-07-03 16:00:00,8.6965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
2024-07-03 17:00:00,8.702666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78
2024-07-03 18:00:00,8.7015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
2024-07-03 19:00:00,8.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82
2024-07-03 20:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87
2024-07-03 21:00:00,8.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
2024-07-03 22:00:00,8.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
2024-07-03 23:00:00,8.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93
2024-07-04 00:00:00,8.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91
2024-07-04 01:00:00,8.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89
2024-07-04 02:00:00,8.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86
2024-07-04 03:00:00,8.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84
2024-07-04 04:00:00,8.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81
2024-07-04 05:00:00,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79
2024-07-04 06:00:00,8.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76
2024-07-04 07:00:00,8.663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74
2024-07-04 08:00:00,8.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
2024-07-04 09:00:00,8.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71
2024-07-04 10:00:00,8.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
2024-07-04 11:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66
2024-07-04 12:00:00,8.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2024-07-04 13:00:00,8.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2024-07-04 14:00:00,8.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
2024-07-04 15:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
2024-07-04 16:00:00,8.656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64
2024-07-04 17:00:00,8.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2024-07-04 18:00:00,8.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58
2024-07-04 19:00:00,8.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56
2024-07-04 20:00:00,8.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55
2024-07-04 21:00:00,8.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2024-07-04 22:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
2024-07-04 23:00:00,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53
2024-07-05 00:00:00,8.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2024-07-05 01:00:00,8.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52
2024-07-05 02:00:00,8.695,0.0,0.0,0.0,3.5,4.0,4.0,0.0,0.0,0.0,0.48
2024-07-05 03:00:00,8.688,0.0,2.0,3.0,4.0,3.0,4.0,4.0,10.0,7.5,0.44
2024-07-05 04:00:00,8.697,0.0,1.0,2.0,0.0,0.0,0.0,3.0,3.0,2.0,0.43
2024-07-05 05:00:00,8.681,0.0,1.0,1.0,0.5,2.0,1.0,1.0,2.0,1.0,0.42
2024-07-05 06:00:00,8.686,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.5,0.42
2024-07-05 07:00:00,8.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.42
2024-07-05 08:00:00,8.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47
2024-07-05 09:00:00,8.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-07-05 10:00:00,8.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-07-05 11:00:00,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2024-07-05 12:00:00,8.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49
2024-07-05 13:00:00,8.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2024-07-05 14:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41
2024-07-05 15:00:00,8.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-05 16:00:00,8.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-05 17:00:00,8.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-05 18:00:00,8.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-07-05 19:00:00,8.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36
2024-07-05 20:00:00,8.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44
2024-07-05 21:00:00,8.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46
2024-07-05 22:00:00,8.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
2024-07-05 23:00:00,8.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42
2024-07-06 00:00:00,8.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-06 01:00:00,8.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-06 02:00:00,8.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
2024-07-06 03:00:00,8.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 04:00:00,8.676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 05:00:00,8.665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 06:00:00,8.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 07:00:00,8.672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 08:00:00,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 09:00:00,8.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 10:00:00,8.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 11:00:00,8.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
2024-07-06 12:00:00,8.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33
2024-07-06 13:00:00,8.713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
2024-07-06 14:00:00,8.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-07-06 15:00:00,8.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-07-06 16:00:00,8.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-07-06 17:00:00,8.707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-07-06 18:00:00,8.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-07-06 19:00:00,8.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32
2024-07-06 20:00:00,8.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
2024-07-06 21:00:00,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-07-06 22:00:00,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29
2024-07-06 23:00:00,8.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
2024-07-07 00:00:00,8.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37
2024-07-07 01:00:00,8.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-07-07 02:00:00,8.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38
2024-07-07 03:00:00,8.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34
2024-07-07 04:00:00,8.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 05:00:00,8.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 06:00:00,8.701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 07:00:00,8.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 08:00:00,8.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 09:00:00,8.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 10:00:00,8.708,0.0,2.0,7.0,7.5,7.0,6.0,0.0,0.0,0.0,
2024-07-07 11:00:00,8.695,0.0,5.0,4.0,2.5,1.0,3.0,3.0,2.0,2.5,
2024-07-07 12:00:00,8.701,0.0,3.0,5.0,6.5,5.0,5.0,7.0,6.0,5.5,
2024-07-07 13:00:00,8.687,0.0,1.0,3.0,5.0,4.0,5.0,2.0,0.0,0.5,
2024-07-07 14:00:00,8.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 15:00:00,8.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 16:00:00,8.697,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,
2024-07-07 17:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 18:00:00,8.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 19:00:00,8.687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 20:00:00,8.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 21:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 22:00:00,8.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-07 23:00:00,8.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 00:00:00,8.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 01:00:00,8.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 02:00:00,8.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 03:00:00,8.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 04:00:00,8.681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 05:00:00,8.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 06:00:00,8.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 07:00:00,8.679,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,
2024-07-08 08:00:00,8.68,0.0,0.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,
2024-07-08 09:00:00,8.673,0.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,0.0,
2024-07-08 10:00:00,8.67,0.0,2.0,2.0,1.5,1.0,2.0,2.0,1.0,1.5,
2024-07-08 11:00:00,8.673,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,
2024-07-08 12:00:00,8.669,0.0,2.0,2.0,4.5,6.0,5.0,1.0,1.0,0.5,
2024-07-08 13:00:00,8.706,0.0,7.0,6.0,3.5,3.0,4.0,6.0,9.0,10.0,
2024-07-08 14:00:00,8.73,0.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,
2024-07-08 15:00:00,8.729,0.0,6.0,5.0,5.0,6.0,5.0,3.0,3.0,3.5,
2024-07-08 16:00:00,8.726,0.0,1.0,1.0,2.5,2.0,3.0,2.0,1.0,0.5,
2024-07-08 17:00:00,8.726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 18:00:00,8.723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 19:00:00,8.71,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,
2024-07-08 20:00:00,8.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 21:00:00,8.705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 22:00:00,8.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2024-07-08 23:00:00,8.692,0.0,2.0,15.0,7.0,7.0,5.0,22.0,3.0,2.5,
2024-07-09 00:00:00,8.683,0.0,6.0,13.0,4.0,2.0,3.0,27.0,12.0,11.5,
2024-07-09 01:00:00,8.687,0.0,21.0,11.0,2.5,2.0,2.0,24.0,35.0,32.0,
2024-07-09 02:00:00,8.673,0.0,5.0,5.0,0.0,0.0,0.0,8.0,13.0,16.5,
2024-07-09 03:00:00,8.677,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,
2024-07-09 04:00:00,8.66,38.713,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,
2024-07-09 05:00:00,8.657,37.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,
2024-07-09 06:00:00,8.652,36.662,4.0,0.0,0.0,0.0,0.0,0.0,7.0,3.0,
2024-07-09 07:00:00,8.652,36.244,11.0,13.0,6.0,8.0,6.0,9.0,10.0,10.5,
2024-07-09 08:00:00,8.623,35.826,8.0,7.0,4.5,3.0,4.0,4.0,6.0,8.0,
2024-07-09 09:00:00,8.721,35.383,6.0,6.0,6.0,7.0,5.0,8.0,6.0,6.0,
2024-07-09 10:00:00,8.684,36.662,3.0,3.0,5.0,4.0,6.0,6.0,6.0,6.0,
2024-07-09 11:00:00,8.655,37.498,1.0,3.0,2.5,2.0,2.0,1.0,2.0,2.0,
2024-07-09 12:00:00,8.647,37.498,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,
2024-07-09 13:00:00,8.622,18.122,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
2024-07-09 14:00:00,8.59,23.335,5.0,7.0,6.5,6.0,6.0,3.0,9.0,7.5,
2024-07-09 15:00:00,8.561,23.634,4.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,
2024-07-09 16:00:00,8.544,24.484,5.0,5.0,1.5,1.0,2.0,1.0,4.0,4.0,
2024-07-09 17:00:00,8.511,24.484,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.5,
2024-07-09 18:00:00,8.506,24.768,5.0,5.0,3.0,2.0,3.0,3.0,3.0,3.5,
2024-07-09 19:00:00,8.575,25.591,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.5,
2024-07-09 20:00:00,8.632,26.131,3.0,2.0,1.0,1.0,1.0,3.0,4.0,2.5,
2024-07-09 21:00:00,8.598,19.754,10.0,8.0,9.5,9.0,6.0,0.0,1.0,1.5,
2024-07-09 22:00:00,8.57,19.754,0.0,1.0,1.5,2.0,3.0,4.0,4.0,4.5,
2024-07-09 23:00:00,8.539,19.754,2.0,2.0,1.5,1.0,1.0,1.0,2.0,2.0,
2024-07-10 00:00:00,8.505,19.953,1.0,1.0,2.5,2.0,2.0,3.0,1.0,1.5,
2024-07-10 01:00:00,8.57,19.953,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.5,
2024-07-10 02:00:00,5.104,19.953,2.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,
