,date,3001410_hrf,9000121_hrf,9000117_hrf,9000079_hrf,3013440_hrf,3013430_hrf,3013420_hrf,3012425_hrf,3007479_hrf,3011430_hrf,3009420_hrf,3009410_hrf,3008460_hrf,3008420_hrf,3007483_hrf,3007477_hrf,3007460_hrf,3007455_hrf,3007450_hrf,3007440_hrf,3007435_hrf,3007430_hrf,3007425_hrf,3005454_hrf,3005450_hrf,3003454_hrf,3003452_hrf,3003420_hrf,3001442_hrf,3007481_hrf,2010434_hrf,3003430_hrf,3003431_hrf,3003450_hrf,3004430_hrf,3004440_hrf,3005430_hrf,3005440_hrf,3007470_hrf,3007475_hrf,3007487_hrf,3008430_hrf,3008440_hrf,3008450_hrf,9000016_hrf,9000017_hrf,9000018_hrf,9000019_hrf,2008430_hrf,8000636_hrf,8000641_hrf,8000642_hrf,8000643_hrf,8000647_hrf,8000648_hrf,8000659_hrf,8000701_hrf,1004410_hrf,1004430_hrf,9000027_hrf,9000029_hrf,8000133_hrf,8000135_hrf,8000226_hrf,8000238_hrf,8000604_hrf,8000605_hrf,8000734_hrf,8000735_hrf,8000757_hrf,8000758_hrf,8000809_hrf,8000821_hrf,8000834_hrf,9000133_hrf,8000314_hrf,8000625_hrf,8000626_hrf,ydd_hrf,ydd_hinfw,ydd_hrel,mjd_hrf,mjd_hinfw,mjd_hrel
76760,2023-07-04 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.686,8.714,0.0,0.0,0.0
76761,2023-07-04 09:00:00,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702,16.683,8.713,0.0,0.0,0.0
76762,2023-07-04 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2702,16.679,8.717,0.0,0.0,0.0
76763,2023-07-04 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0786,78.763,8.719,0.0,0.0,16.805
76764,2023-07-04 12:00:00,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601,16.679,8.72,0.0,0.0,16.805
76765,2023-07-04 13:00:00,1.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.2,0.0,0.0,4.0,0.0,1.5,2.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,2.5879,16.678,8.716,0.0,0.0,16.086
76766,2023-07-04 14:00:00,2.0,3.0,3.0,4.0,5.0,5.0,4.0,6.0,0.0,1.0,3.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,5.5,1.0,3.0,2.0,0.5,3.5,9.0,1.0,0.0,0.0,2.0,2.0,3.6,0.0,0.0,1.6,1.0,0.0,8.9,1.5,2.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.8499,78.781,8.712666666666665,1.5,0.0,15.846
76767,2023-07-04 15:00:00,5.0,2.0,5.0,4.0,5.0,4.0,4.0,5.0,0.0,3.0,4.0,3.0,5.0,3.0,4.0,2.0,1.0,0.0,0.0,3.0,2.0,3.0,7.0,1.0,0.0,3.0,2.0,5.0,10.0,1.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,3.0,3.0,2.0,0.0,4.0,0.0,2.0,0.0,5.5,3.5,3.0,3.0,1.5,4.0,5.0,2.5,3.0,1.0,12.0,10.0,5.9,0.0,4.3,3.1,2.5,2.0,6.7,2.5,9.5,11.5,1.5,0.0,0.0,2.0,4.5,2.0,1.0,10.2811,140.98,8.712,2.0,0.0,16.086
76768,2023-07-04 16:00:00,8.0,2.0,1.0,0.0,6.0,7.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,7.0,4.0,10.0,13.0,1.0,1.0,11.0,4.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,2.5,1.5,1.5,2.0,1.5,0.5,4.0,1.0,2.0,8.0,15.0,1.7,0.7,1.6,4.5,1.5,1.5,11.6,6.5,13.5,8.0,1.5,0.0,1.5,1.0,8.0,1.5,2.5,7.2056,78.837,8.713,4.5,0.0,16.805
76769,2023-07-04 17:00:00,2.0,6.0,6.0,15.0,3.0,1.0,3.0,7.0,1.0,2.0,6.0,6.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,7.0,12.0,0.0,1.0,3.0,5.0,5.0,9.0,10.0,13.0,6.0,0.0,1.0,1.0,2.0,3.0,10.0,7.0,1.0,2.0,2.0,1.0,1.0,7.5,1.5,2.5,7.5,11.5,5.0,7.0,6.0,2.0,1.0,1.0,1.0,5.8,1.2,1.0,8.5,3.5,10.0,0.0,6.0,1.0,1.0,4.0,1.5,1.5,1.0,3.5,1.0,1.0,1.0933,78.869,8.71,6.5,0.0,17.248
76770,2023-07-04 18:00:00,0.0,6.0,3.0,4.0,0.0,1.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,9.0,4.0,9.0,6.0,3.0,2.0,5.0,12.0,4.0,6.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,2.0,3.0,1.0,3.0,2.0,5.0,5.0,9.0,3.0,8.0,0.0,1.0,5.0,4.0,4.0,11.0,3.0,9.0,2.0,6.0,4.5,1.0,2.5,7.0,0.5,4.0,4.0,0.0,0.0,1.7,2.8,4.1,0.2,11.5,3.0,0.0,0.5,0.0,0.5,3.0,1.5,2.5,4.0,0.5,4.5,9.0,0.0,60.225,8.72,0.0,0.0,17.913
76771,2023-07-04 19:00:00,0.0,8.0,22.0,6.0,1.0,0.0,5.0,36.0,7.0,5.0,21.0,0.0,26.0,6.0,6.0,5.0,2.0,7.0,9.0,5.0,7.0,5.0,7.0,0.0,3.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,3.0,5.0,1.0,3.0,7.0,16.0,8.5,5.5,10.5,0.5,29.0,20.0,0.0,4.0,3.0,0.0,0.0,25.2,1.9,5.4,0.1,3.5,0.5,0.0,0.0,0.5,0.0,0.5,3.0,9.0,2.0,0.0,3.0,10.0,0.125,47.781,8.718,0.5,0.0,18.331
76772,2023-07-04 20:00:00,0.0,22.0,10.0,13.0,8.0,7.0,12.0,8.0,7.0,7.0,13.0,7.0,21.0,16.0,26.0,5.0,4.0,6.0,5.0,23.0,8.0,34.0,40.0,1.0,2.0,0.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,3.0,13.0,6.0,16.0,35.0,4.0,4.0,5.0,31.0,0.0,19.0,7.0,7.0,10.0,5.5,23.0,1.0,21.0,11.0,0.0,17.0,8.0,0.0,0.0,16.3,2.3,23.4,0.6,8.5,2.0,1.1,0.5,0.0,0.0,0.0,3.0,6.5,19.0,0.0,12.5,5.5,0.0,128.748,8.717,0.0,0.0,12.866
76773,2023-07-04 21:00:00,0.0,10.0,11.0,9.0,8.0,2.0,14.0,11.0,28.0,7.0,8.0,9.0,9.0,20.0,18.0,16.0,12.0,11.0,16.0,23.0,20.0,8.0,12.0,0.0,4.0,0.0,3.0,2.0,1.0,33.0,1.0,1.0,4.0,0.0,4.0,6.0,16.0,4.0,19.0,7.0,39.0,14.0,10.0,13.0,13.0,10.0,1.0,21.0,24.0,10.5,10.5,6.0,12.5,4.5,8.5,7.5,4.0,27.0,22.0,1.0,0.0,7.2,3.2,21.0,9.9,14.5,5.0,1.5,0.0,0.0,0.0,0.0,4.0,16.0,11.0,0.0,31.0,17.0,0.485,141.248,8.715,2.5,0.0,12.866
76774,2023-07-04 22:00:00,3.0,23.0,9.0,6.0,2.0,20.0,1.0,4.0,16.0,9.0,11.0,8.0,5.0,17.0,15.0,13.0,13.0,13.0,14.0,19.0,11.0,6.0,14.0,4.0,9.0,0.0,3.0,1.0,18.0,18.0,2.0,1.0,1.0,0.0,12.0,1.0,12.0,7.0,14.0,19.0,21.0,22.0,15.0,3.0,11.0,6.0,3.0,14.0,16.0,3.0,9.0,6.0,15.5,4.0,10.5,1.5,1.5,16.0,16.0,2.0,15.0,11.5,7.1,17.0,18.1,11.0,2.5,9.3,0.5,13.5,1.0,0.5,8.0,13.5,6.0,0.5,17.0,12.0,3.7972,128.859,8.715,1.0,0.0,12.731
