,date,3001410_hrf,9000121_hrf,9000117_hrf,9000079_hrf,3013440_hrf,3013430_hrf,3013420_hrf,3012425_hrf,3007479_hrf,3011430_hrf,3009420_hrf,3009410_hrf,3008460_hrf,3008420_hrf,3007483_hrf,3007477_hrf,3007460_hrf,3007455_hrf,3007450_hrf,3007440_hrf,3007435_hrf,3007430_hrf,3007425_hrf,3005454_hrf,3005450_hrf,3003454_hrf,3003452_hrf,3003420_hrf,3001442_hrf,3007481_hrf,2010434_hrf,3003430_hrf,3003431_hrf,3003450_hrf,3004430_hrf,3004440_hrf,3005430_hrf,3005440_hrf,3007470_hrf,3007475_hrf,3007487_hrf,3008430_hrf,3008440_hrf,3008450_hrf,9000016_hrf,9000017_hrf,9000018_hrf,9000019_hrf,2008430_hrf,8000636_hrf,8000641_hrf,8000642_hrf,8000643_hrf,8000647_hrf,8000648_hrf,8000659_hrf,8000701_hrf,1004410_hrf,1004430_hrf,9000027_hrf,9000029_hrf,8000133_hrf,8000135_hrf,8000226_hrf,8000238_hrf,8000604_hrf,8000605_hrf,8000734_hrf,8000735_hrf,8000757_hrf,8000758_hrf,8000809_hrf,8000821_hrf,8000834_hrf,9000133_hrf,8000314_hrf,8000625_hrf,8000626_hrf,8000025_hwl,8000039_hwl,8000041_hwl,8000050_hwl,8000058_hwl,8000065_hwl,9000218_hwl,3005690_hwl,3006680_hwl,3007610_hwl,3007620_hwl,3007640_hwl,3007650_hwl,3007655_hwl,3007660_hwl,3007670_hwl,3008666_hwl,3008670_hwl,3009670_hwl,3009675_hwl,3009678_hwl,3009680_hwl,3009684_hwl,3009688_hwl,3013660_hwl,3002650_hwl,3002655_hwl,3003620_hwl,3003660_hwl,3003680_hwl,3004620_hwl,3004630_hwl,3004650_hwl,3004670_hwl,3004690_hwl,3005667_hwl,ydd_hrf,ydd_hinfw,ydd_hrel,mjd_hrf,mjd_hinfw,mjd_hrel
86689,2024-08-21 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,2.2,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.5,0.0,1.0,0.5,0.0,0.88,0.49,0.83,0.75,0.91,1.05,0.95,0.13,0.35,0.86,0.59,0.54,1.05,1.36,0.8,0.11,0.58,1.99,0.88,0.33,1.15,0.63,0.55,1.51,0.13,203.98,0.75,0.55,1.05,0.34,0.22,1.03,0.11,0.37,0.77,0.62,0.0,0.045,8.797,0.0,0.0,0.0
86690,2024-08-21 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,0.0,1.0,0.0,3.0,0.0,0.0,0.87,0.43,0.84,0.76,0.91,1.04,0.94,0.13,0.35,0.86,0.59,0.54,1.06,1.36,0.81,0.11,0.6,1.99,0.88,0.26,1.09,0.61,0.52,1.49,0.13,203.98,0.76,0.55,1.05,0.36,0.24,1.02,0.11,0.37,0.77,0.62,1.0043,7.902,8.792,0.0,0.0,0.0
86691,2024-08-21 03:00:00,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,4.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,3.5,0.5,2.0,2.5,0.0,0.0,0.0,2.0,0.0,0.0,0.86,0.4,0.84,0.76,0.91,1.04,0.93,0.13,0.36,0.86,0.59,0.54,1.06,1.35,0.81,0.11,0.57,1.99,0.88,0.2,1.05,0.6,0.45,1.48,0.13,203.98,0.75,0.55,1.05,0.36,0.23,1.02,0.11,0.38,0.77,0.62,2.3983,29.793,8.796,0.5,0.0,0.0
86692,2024-08-21 04:00:00,3.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,0.0,4.0,2.0,1.0,3.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,1.5,0.0,0.0,2.0,0.0,0.0,1.3,0.0,0.4,0.5,0.5,0.4,3.0,1.0,2.0,2.5,0.5,0.0,0.0,1.5,0.0,0.0,0.86,0.49,0.84,0.76,0.91,1.03,0.91,0.13,0.36,0.86,0.59,0.54,1.06,1.35,0.82,0.11,0.53,1.99,0.88,0.19,1.03,0.6,0.4,1.47,0.13,203.97,0.75,0.55,1.05,0.37,0.18,1.02,0.11,0.38,0.77,0.62,1.4395,17.255,8.786,2.0,0.0,0.0
86693,2024-08-21 05:00:00,1.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.4,0.0,1.9,0.0,0.5,2.0,0.5,3.5,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.85,0.43,0.83,0.76,0.91,1.02,0.9,0.13,0.35,0.86,0.59,0.54,1.06,1.34,0.82,0.11,0.5,1.99,0.87,0.19,1.03,0.59,0.37,1.47,0.13,203.98,0.75,0.55,1.05,0.37,0.14,1.02,0.11,0.38,0.77,0.62,1.3346,6.306,8.782,1.0,0.0,0.0
86694,2024-08-21 06:00:00,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,1.0,0.0,1.0,0.3,0.1,0.0,2.3,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,0.42,0.83,0.76,0.91,1.02,0.9,0.13,0.36,0.86,0.59,0.54,1.05,1.34,0.83,0.11,0.48,2.0,0.87,0.19,1.02,0.59,0.36,1.46,0.13,203.98,0.76,0.55,1.06,0.37,0.12,1.02,0.11,0.38,0.77,0.62,0.4304,23.526,8.785,0.0,0.0,0.0
86695,2024-08-21 07:00:00,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.9,0.0,1.1,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,1.0,0.84,0.41,0.84,0.76,0.91,1.01,0.92,0.14,0.35,0.86,0.59,0.54,1.04,1.34,0.83,0.11,0.48,2.0,0.86,0.19,1.03,0.58,0.35,1.46,0.13,203.97,0.76,0.55,1.06,0.37,0.11,1.02,0.11,0.38,0.77,0.62,0.0,15.692,8.78,0.0,0.0,0.0
86696,2024-08-21 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.1,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.84,0.49,0.84,0.76,0.91,1.01,0.93,0.14,0.36,0.86,0.59,0.54,1.04,1.34,0.84,0.11,0.48,2.0,0.86,0.19,1.03,0.58,0.34,1.45,0.13,203.98,0.76,0.55,1.06,0.36,0.15,1.02,0.11,0.38,0.78,0.62,0.0,0.0,8.787,0.5,0.0,0.0
86697,2024-08-21 09:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.43,0.85,0.76,0.91,1.01,0.95,0.14,0.36,0.87,0.59,0.54,1.04,1.34,0.85,0.11,0.48,2.0,0.86,0.19,1.02,0.59,0.34,1.45,0.13,203.97,0.76,0.55,1.06,0.35,0.2,1.02,0.11,0.38,0.78,0.63,0.0,6.306,8.784,0.0,0.0,0.0
86698,2024-08-21 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.41,0.86,0.76,0.91,1.01,0.94,0.13,0.36,0.87,0.59,0.53,1.04,1.34,0.86,0.12,0.47,2.0,0.85,0.19,1.02,0.61,0.34,1.45,0.13,203.97,0.76,0.55,1.06,0.37,0.23,1.02,0.11,0.38,0.78,0.63,0.0,15.679,8.782,0.0,0.0,0.0
