Unnamed: 0,date,3001410_hrf,9000121_hrf,9000117_hrf,9000079_hrf,3013440_hrf,3013430_hrf,3013420_hrf,3012425_hrf,3007479_hrf,3011430_hrf,3009420_hrf,3009410_hrf,3008460_hrf,3008420_hrf,3007483_hrf,3007477_hrf,3007460_hrf,3007455_hrf,3007450_hrf,3007440_hrf,3007435_hrf,3007430_hrf,3007425_hrf,3005454_hrf,3005450_hrf,3003454_hrf,3003452_hrf,3003420_hrf,3001442_hrf,3007481_hrf,2010434_hrf,3003430_hrf,3003431_hrf,3003450_hrf,3004430_hrf,3004440_hrf,3005430_hrf,3005440_hrf,3007470_hrf,3007475_hrf,3007487_hrf,3008430_hrf,3008440_hrf,3008450_hrf,9000016_hrf,9000017_hrf,9000018_hrf,9000019_hrf,2008430_hrf,8000636_hrf,8000641_hrf,8000642_hrf,8000643_hrf,8000647_hrf,8000648_hrf,8000659_hrf,8000701_hrf,1004410_hrf,1004430_hrf,9000027_hrf,9000029_hrf,8000133_hrf,8000135_hrf,8000226_hrf,8000238_hrf,8000604_hrf,8000605_hrf,8000734_hrf,8000735_hrf,8000757_hrf,8000758_hrf,8000809_hrf,8000821_hrf,8000834_hrf,9000133_hrf,8000314_hrf,8000625_hrf,8000626_hrf,ydd_hrf,ydd_hinfw,ydd_hrel,mjd_hrf,mjd_hinfw,mjd_hrel,3004630_hwl,3002655_hwl,3003620_hwl,3003660_hwl,3003680_hwl
85611,2024-07-07 03:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.5,1.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.542,8.706,0.0,0.0,0.0,0.9783887932629732,0.698514459536328,0.5773198914243323,1.1100848092812976,0.4288875093366458
85612,2024-07-07 04:00:00,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.5,0.0,18.592,8.696,0.0,0.0,0.0,0.9830106049973476,0.6978141411550132,0.5833943536736177,1.1015828306509636,0.43521754902236354
85613,2024-07-07 05:00:00,0.0,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,0.0,1.0,10.0,1.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.886,8.71,0.0,0.0,0.0,0.9880077436561816,0.6972475136736223,0.5899724131583057,1.0925194745748672,0.4406884171138594
85614,2024-07-07 06:00:00,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,4.0,6.0,1.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,4.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,4.0,6.0,1.0,0.0,1.0,4.0,0.0,3.0,4.0,0.5,5.5,2.5,2.5,0.0,2.5,0.5,0.0,1.0,1.0,0.0,0.0,0.9,0.0,2.7,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,4.0,0.0,1.0,6.5,0.0,37.846,8.701,0.0,0.0,0.0,0.9928857659871956,0.696815573466214,0.596482270103885,1.0840670744018914,0.4462392276710252
85615,2024-07-07 07:00:00,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.3,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.5,0.0,8.277,8.696,0.0,0.0,0.0,0.9975862033986616,0.6964823626786498,0.602922617082033,1.0764164709474189,0.45121061260554485
85616,2024-07-07 08:00:00,0.0,0.0,1.0,0.0,0.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,3.5,0.0,0.0,0.0,0.5,2.5,0.0,1.0,3.0,0.0,0.0,0.1,0.0,1.1,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,0.0,0.0,30.298,8.711,0.0,0.0,0.0,1.0021506514595764,0.6962278011595346,0.6094690384865089,1.0694703812432478,0.4558305750083458
85617,2024-07-07 09:00:00,0.0,3.0,7.0,2.0,1.0,0.0,1.0,6.0,10.0,3.0,13.0,0.0,7.0,5.0,8.0,0.0,0.0,1.0,7.0,22.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,22.0,17.0,0.0,0.0,0.0,2.0,0.0,2.0,9.0,5.5,2.0,1.5,4.5,0.0,13.0,4.0,0.0,7.0,3.0,0.0,0.0,11.3,0.0,7.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,2.0,0.0,5.5,1.0,0.0,0.0,8.703,0.0,0.0,0.0,1.006545908910569,0.6960210455070559,0.6162764680843456,1.0631086668155336,0.4601831863304575
85618,2024-07-07 10:00:00,0.0,22.0,16.0,21.0,10.0,9.0,13.0,13.0,10.0,10.0,16.0,14.0,13.0,21.0,13.0,1.0,5.0,1.0,1.0,13.0,13.0,17.0,20.0,0.0,0.0,0.0,7.0,7.0,14.0,6.0,0.0,2.0,6.0,0.0,5.0,1.0,5.0,0.0,12.0,7.0,7.0,30.0,6.0,5.0,0.0,12.0,0.0,24.0,3.0,13.5,10.5,20.0,28.5,2.5,19.0,5.5,7.5,9.0,11.0,7.0,16.0,15.8,0.0,11.7,7.2,13.0,1.0,13.9,0.0,14.5,0.0,0.0,0.0,1.0,11.0,0.0,7.5,1.0,4.838,98.365,8.708,4.5,0.0,0.0,1.0081361855481843,0.7060675574595576,0.6234340693976179,1.060833058130541,0.4380978726556959
85619,2024-07-07 11:00:00,0.0,3.0,3.0,3.0,12.0,7.0,5.0,2.0,17.0,4.0,3.0,6.0,4.0,6.0,11.0,9.0,1.0,7.0,16.0,18.0,8.0,7.0,7.0,2.0,1.0,2.0,1.0,4.0,7.0,16.0,9.0,5.0,3.0,3.0,1.0,2.0,2.0,2.0,10.0,3.0,21.0,3.0,5.0,2.0,5.0,4.0,3.0,6.0,23.0,3.5,4.0,3.5,3.0,1.0,3.5,1.5,2.5,20.0,27.0,3.0,4.0,3.5,0.8,15.6,3.9,1.5,1.5,7.1,2.5,3.0,0.5,0.0,1.5,16.5,11.0,1.0,20.0,12.0,1.6475,82.232,8.695,3.0,0.0,0.0,1.0036055449170798,0.7286423321926527,0.6390285070802744,1.0561813687623611,0.4249911624383104
85620,2024-07-07 12:00:00,4.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,2.0,7.0,5.0,6.0,5.0,5.0,10.0,3.0,5.0,3.0,5.0,7.0,6.0,6.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,6.0,3.0,2.0,2.5,3.0,2.0,2.0,4.0,2.0,1.5,6.5,3.0,3.0,4.0,13.0,1.9,2.9,2.9,3.5,2.0,3.0,10.3,5.5,12.5,5.0,3.5,3.5,1.5,2.0,7.5,3.0,1.5,5.1404,54.356,8.701,4.5,0.0,0.0,0.9991722675353768,0.7454179768804803,0.6666625199448966,1.0760951958639486,0.4152790718544131
85621,2024-07-07 13:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,1.0,4.0,1.0,5.0,2.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,3.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,0.1,0.5,0.7,0.5,0.0,1.5,0.2,0.5,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.5,0.2159,15.112,8.687,7.5,0.0,0.0,0.9975157878781512,0.7498159559055395,0.7070869004610856,1.066290806378107,0.418360076150569
85622,2024-07-07 14:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.832,8.698,0.0,0.0,0.0,1.0019929090306068,0.7480587056178756,0.7440639955326702,1.0921369010404445,0.4393595763203655
85623,2024-07-07 15:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1359,33.026,8.688,0.5,0.0,0.0,1.007623557182729,0.7464170990032315,0.7713314622304708,1.1062464999931656,0.462587095456674
85624,2024-07-07 16:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.971,8.697,0.0,0.0,0.0,1.011352372437586,0.7448071353002295,0.7934021330602903,1.110863420300038,0.48346799189257306
85625,2024-07-07 17:00:00,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,41.931,8.69,0.0,0.0,0.0,1.015157127804298,0.7431549221230238,0.8156910924598719,1.1103885726904013,0.49782285528721015
85626,2024-07-07 18:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,33.718,8.694,0.0,0.0,0.0,1.019041820938546,0.7414676108660689,0.8401326490349916,1.1068411928870403,0.5112245030260794
85627,2024-07-07 19:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.847,8.687,0.0,0.0,0.0,1.0229991701220165,0.7398416087548298,0.8671497860410042,1.1016781466869503,0.5219446243596435
85628,2024-07-07 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.5,0.0,99.768,8.688,0.0,0.0,0.0,1.026984203646557,0.7382638665032459,0.8966137098513656,1.0957745168242785,0.5306928796297603
85629,2024-07-07 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,10.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.8,0.7,7.0,0.0,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.0,22.024,8.69,0.0,0.0,0.0,1.0309518423814064,0.7367559347179764,0.9286718410843164,1.0896124635698203,0.5376898218643253
85630,2024-07-07 22:00:00,0.0,0.0,0.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.1,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.712,8.686,0.0,0.0,0.0,1.0349431601286012,0.7353197900765895,0.9635270319485868,1.0834517052361246,0.5432409094184125
85631,2024-07-07 23:00:00,0.0,0.0,0.0,6.0,3.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,11.0,17.0,12.0,3.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0,25.0,0.0,0.0,0.0,2.0,43.0,0.0,0.0,4.0,0.0,0.0,0.0,4.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.5,1.4,0.0,0.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,4.5,0.0,26.835,8.689,0.0,0.0,0.0,1.038893488477238,0.7339549183215066,1.0007134278979208,1.0774226983888704,0.5475893571305495
85632,2024-07-08 00:00:00,0.0,2.0,0.0,1.0,6.0,0.0,7.0,0.0,4.0,0.0,0.0,16.0,0.0,1.0,0.0,17.0,14.0,8.0,12.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,25.0,0.0,0.0,7.0,1.0,21.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,9.5,0.0,61.289,8.684,0.0,0.0,0.0,1.042808866112578,0.7326948988655646,1.0405691683750715,1.0715869113202388,0.5510392037465879
85633,2024-07-08 01:00:00,0.0,16.0,2.0,21.0,0.0,0.0,6.0,0.0,6.0,10.0,6.0,10.0,1.0,10.0,1.0,28.0,13.0,12.0,8.0,4.0,15.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,14.0,5.0,8.0,7.0,6.0,31.0,0.0,0.0,14.0,13.0,8.5,8.5,23.0,9.5,0.0,1.0,1.0,0.0,1.0,6.0,0.0,0.0,5.8,1.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.5,9.0,0.0,0.0,20.5,0.0,39.936,8.684,0.0,0.0,0.0,1.0467226093896451,0.7315152642973999,1.0823480951891329,1.065973859873877,0.5538317828342976
85634,2024-07-08 02:00:00,0.0,14.0,4.0,20.0,0.0,0.0,24.0,1.0,7.0,0.0,0.0,28.0,0.0,3.0,0.0,28.0,14.0,25.0,15.0,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,10.0,0.0,18.0,13.0,20.0,0.0,0.0,11.0,15.0,9.5,0.0,13.5,7.5,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.5,32.0,0.0,27.543,8.679,0.0,0.0,0.0,1.0505695818418808,0.7304004342194315,1.1254209350838238,1.060595633376889,0.5560525133193153
85635,2024-07-08 03:00:00,0.0,15.0,6.0,20.0,10.0,4.0,36.0,0.0,20.0,0.0,10.0,21.0,0.0,14.0,2.0,23.0,50.0,12.0,20.0,15.0,14.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,12.0,0.0,32.0,5.0,11.0,15.0,16.0,12.0,1.0,0.0,10.0,14.0,9.0,0.0,24.5,8.0,4.0,3.0,1.0,0.0,3.0,3.0,0.0,0.0,9.7,1.9,1.9,5.7,0.0,8.0,0.0,0.0,0.0,0.0,0.0,13.5,28.0,0.0,0.0,2.0,20.0,0.0,25.459,8.677,0.0,0.0,0.0,1.054295105361062,0.7293483757071684,1.169358211196311,1.05545298140788,0.5579147982465029
85636,2024-07-08 04:00:00,0.0,7.0,4.0,12.0,21.0,22.0,14.0,3.0,5.0,2.0,3.0,25.0,3.0,5.0,3.0,11.0,14.0,21.0,9.0,5.0,23.0,2.0,3.0,3.0,27.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,7.0,20.0,23.0,2.0,15.0,3.0,6.0,27.0,27.0,27.0,1.0,1.0,30.0,7.0,6.0,1.5,14.5,6.5,21.5,3.0,3.5,0.0,2.0,2.0,0.0,1.0,3.2,32.3,2.8,18.7,0.0,19.5,3.0,0.0,0.5,0.0,0.0,21.0,10.5,2.0,0.0,2.0,21.0,0.1414,32.372,8.681,0.0,0.0,0.0,1.058005911982745,0.7283626403520138,1.2137299074022394,1.050540588600585,0.5594117934835943
85637,2024-07-08 05:00:00,0.0,2.0,7.0,2.0,1.0,1.0,4.0,10.0,3.0,1.0,7.0,3.0,1.0,3.0,2.0,3.0,11.0,3.0,3.0,2.0,3.0,1.0,2.0,4.0,24.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,9.0,14.0,24.0,2.0,6.0,4.0,4.0,7.0,8.0,9.0,1.0,7.0,3.0,2.0,10.5,1.5,2.0,2.0,7.0,5.0,6.0,0.0,3.0,4.0,0.0,0.0,7.5,16.6,2.8,0.9,0.0,14.0,1.6,0.0,0.0,0.0,0.0,22.5,2.5,1.0,0.0,3.5,3.5,0.0,39.941,8.68,0.0,0.0,0.0,1.0615979245444365,0.7274368802869802,1.2573421436330818,1.0458539043486823,0.5607005562850231
85638,2024-07-08 06:00:00,0.0,19.0,15.0,22.0,12.0,8.0,17.0,7.0,11.0,10.0,13.0,9.0,9.0,14.0,9.0,17.0,8.0,18.0,17.0,12.0,20.0,9.0,12.0,0.0,7.0,0.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,3.0,8.0,15.0,12.0,12.0,4.0,3.0,17.0,10.0,0.0,18.0,10.0,14.0,9.5,23.0,8.0,1.5,11.5,2.0,0.0,12.0,9.0,0.0,1.0,13.0,2.0,9.8,2.0,0.0,2.0,4.5,0.0,1.0,0.5,0.0,7.0,18.0,8.0,0.0,13.0,19.5,0.2945,63.389,8.68,0.5,0.0,0.0,1.0651629279928887,0.7265738516112785,1.2996816777364444,1.0413786695796547,0.5618416104781154
85639,2024-07-08 07:00:00,0.0,1.0,1.0,2.0,20.0,35.0,4.0,2.0,2.0,1.0,1.0,22.0,1.0,1.0,1.0,9.0,13.0,5.0,4.0,1.0,9.0,1.0,1.0,4.0,5.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,19.0,6.0,1.0,10.0,2.0,1.0,38.0,27.0,7.0,1.0,3.0,1.0,2.0,2.5,0.5,3.0,1.0,4.0,0.5,1.0,1.0,2.0,2.0,0.0,1.0,0.9,4.3,1.4,21.6,0.0,4.5,4.1,0.5,0.5,0.0,0.5,6.5,4.0,1.0,0.5,1.5,9.0,0.2042,40.66,8.679,0.0,0.0,0.0,1.0661939548525368,0.7322183186897391,1.3470665426281414,1.0357158290348585,0.5611427818700383
85640,2024-07-08 08:00:00,1.0,3.0,3.0,3.0,10.0,2.0,3.0,6.0,4.0,3.0,3.0,9.0,3.0,8.0,4.0,13.0,16.0,13.0,5.0,4.0,5.0,4.0,5.0,0.0,6.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,17.0,29.0,3.0,13.0,3.0,6.0,4.0,7.0,13.0,3.0,1.0,7.0,3.0,3.0,3.5,2.5,3.5,6.0,4.0,2.5,0.5,4.0,3.0,0.0,0.0,3.5,2.8,4.3,2.1,0.0,11.0,0.5,0.0,0.5,0.0,0.0,6.5,6.0,3.0,0.0,4.0,9.5,0.0,18.574,8.68,1.0,0.0,0.0,1.0651504823162767,0.7306621672211877,1.387105362391594,1.0334032974361085,0.5593690897915451
85641,2024-07-08 09:00:00,0.0,7.0,15.0,6.0,1.0,1.0,3.0,16.0,3.0,3.0,10.0,2.0,6.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,1.0,10.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,9.0,1.0,1.0,2.0,5.0,1.0,2.0,3.0,14.5,4.0,3.0,3.0,0.5,8.5,13.0,0.5,2.0,2.0,1.0,1.0,11.3,1.7,1.7,0.8,0.0,1.0,1.0,0.0,1.5,0.5,0.0,15.5,3.5,2.0,0.5,1.5,2.5,0.4105,50.281,8.673,1.0,0.0,0.0,1.0716228940362402,0.729343281343029,1.4204525758207185,1.0305421160465569,0.5585775364640293
85642,2024-07-08 10:00:00,1.0,9.0,13.0,13.0,17.0,5.0,16.0,15.0,5.0,13.0,12.0,16.0,16.0,12.0,10.0,2.0,1.0,2.0,3.0,13.0,3.0,7.0,16.0,1.0,1.0,1.0,1.0,2.0,3.0,13.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,6.0,2.0,14.0,14.0,18.0,5.0,2.0,16.0,1.0,11.0,4.0,16.0,16.5,12.0,6.0,1.0,16.5,4.0,1.5,9.0,8.0,2.0,3.0,13.9,0.9,9.7,2.2,0.0,0.5,3.7,1.5,2.5,1.5,0.5,1.0,3.0,4.0,1.0,8.0,2.5,1.4907,40.717,8.67,1.5,0.0,0.0,1.0716488289233848,0.7408039453901516,1.465655543660915,1.0314982405628346,0.5551989588475594
85643,2024-07-08 11:00:00,0.0,3.0,8.0,11.0,7.0,4.0,16.0,8.0,7.0,10.0,7.0,6.0,5.0,3.0,8.0,14.0,14.0,13.0,5.0,4.0,6.0,8.0,5.0,2.0,4.0,0.0,1.0,0.0,4.0,5.0,1.0,1.0,0.0,0.0,2.0,2.0,13.0,5.0,10.0,19.0,8.0,1.0,4.0,5.0,8.0,7.0,1.0,5.0,6.0,17.0,7.5,4.0,2.5,2.5,7.5,4.0,1.0,10.0,9.0,0.0,2.0,8.8,3.6,7.7,4.1,0.0,3.5,7.9,0.5,1.5,0.5,0.5,5.0,5.0,11.0,1.0,9.5,10.0,0.6296,34.003,8.673,0.5,0.0,0.0,1.0651638334120257,0.7458885225650302,1.4987459787292323,1.0339762905037606,0.5539408619136372
