date,3002655_hwl
2024-07-07 03:00:00,0.698514459536328
2024-07-07 04:00:00,0.6978141411550132
2024-07-07 05:00:00,0.6972475136736223
2024-07-07 06:00:00,0.696815573466214
2024-07-07 07:00:00,0.6964823626786498
2024-07-07 08:00:00,0.6962278011595346
2024-07-07 09:00:00,0.6960210455070559
2024-07-07 10:00:00,0.7060675574595576
2024-07-07 11:00:00,0.7286423321926527
2024-07-07 12:00:00,0.7454179768804803
2024-07-07 13:00:00,0.7498159559055395
2024-07-07 14:00:00,0.7480587056178756
2024-07-07 15:00:00,0.7464170990032315
2024-07-07 16:00:00,0.7448071353002295
2024-07-07 17:00:00,0.7431549221230238
2024-07-07 18:00:00,0.7414676108660689
2024-07-07 19:00:00,0.7398416087548298
2024-07-07 20:00:00,0.7382638665032459
2024-07-07 21:00:00,0.7367559347179764
2024-07-07 22:00:00,0.7353197900765895
2024-07-07 23:00:00,0.7339549183215066
2024-07-08 00:00:00,0.7326948988655646
2024-07-08 01:00:00,0.7315152642973999
2024-07-08 02:00:00,0.7304004342194315
2024-07-08 03:00:00,0.7293483757071684
2024-07-08 04:00:00,0.7283626403520138
2024-07-08 05:00:00,0.7274368802869802
2024-07-08 06:00:00,0.7265738516112785
2024-07-08 07:00:00,0.7322183186897391
2024-07-08 08:00:00,0.7306621672211877
2024-07-08 09:00:00,0.729343281343029
2024-07-08 10:00:00,0.7408039453901516
2024-07-08 11:00:00,0.7458885225650302
2024-07-08 12:00:00,0.7570550312771118
2024-07-08 13:00:00,0.8020358721163756
2024-07-08 14:00:00,0.8064648673016528
2024-07-08 15:00:00,0.8591793385977464
2024-07-08 16:00:00,0.8732125601119822
2024-07-08 17:00:00,0.8800715509212154
2024-07-08 18:00:00,0.8796392692146338
2024-07-08 19:00:00,0.876654293239918
2024-07-08 20:00:00,0.8726073914356469
2024-07-08 21:00:00,0.8676709847256436
2024-07-08 22:00:00,0.8621663073205799
2024-07-08 23:00:00,0.8767990888894328
2024-07-09 00:00:00,0.9405734408027655
2024-07-09 01:00:00,1.1584374748166404
2024-07-09 02:00:00,1.3780049227779045
2024-07-09 03:00:00,1.478471247594122
2024-07-09 04:00:00,1.5306005098361553
2024-07-09 05:00:00,1.506337194449081
2024-07-09 06:00:00,1.521235879327243
2024-07-09 07:00:00,1.6804335694635952
2024-07-09 08:00:00,1.8138644478992205
2024-07-09 09:00:00,1.8929606061841753
2024-07-09 10:00:00,1.8608398206870902
2024-07-09 11:00:00,1.7679427888901955
2024-07-09 12:00:00,1.6499029326821812
2024-07-09 13:00:00,1.5401203175694533
2024-07-09 14:00:00,1.5488036853509257
2024-07-09 15:00:00,1.5601788701461317
2024-07-09 16:00:00,1.6178831345171218
2024-07-09 17:00:00,1.5658095406579875
2024-07-09 18:00:00,1.6029289098204558
2024-07-09 19:00:00,1.5338979294310562
2024-07-09 20:00:00,1.5237307356883178
2024-07-09 21:00:00,1.6546589796169897
2024-07-09 22:00:00,1.6075740699648478
2024-07-09 23:00:00,1.6013467963794525
2024-07-10 00:00:00,1.5425109724886354
2024-07-10 01:00:00,1.5222783437215526
2024-07-10 02:00:00,1.485511369564918
