date,ydd_hrel,3003430_hrf,3004630_hwl,3002655_hwl_AR
2024-06-26 20:00:00,11.168,0.0,1.01,0.74
2024-06-26 21:00:00,11.17,0.0,1.02,0.74
2024-06-26 22:00:00,11.179,0.0,1.02,0.73
2024-06-26 23:00:00,11.18,0.0,1.02,0.74
2024-06-27 00:00:00,11.183,0.0,1.01,0.73
2024-06-27 01:00:00,11.182,0.0,1.01,0.74
2024-06-27 02:00:00,11.183,0.0,1.01,0.74
2024-06-27 03:00:00,11.193,0.0,1.01,0.74
2024-06-27 04:00:00,11.186,0.0,1.01,0.74
2024-06-27 05:00:00,11.189,0.0,1.01,0.74
2024-06-27 06:00:00,11.188,0.0,1.02,0.74
2024-06-27 07:00:00,11.19,0.0,1.02,0.74
2024-06-27 08:00:00,11.187,0.0,1.02,0.74
2024-06-27 09:00:00,11.188,0.0,1.02,0.74
2024-06-27 10:00:00,11.2,0.0,1.02,0.74
2024-06-27 11:00:00,11.198,0.0,1.02,0.74
2024-06-27 12:00:00,11.196,0.0,1.02,0.74
2024-06-27 13:00:00,11.197,0.0,1.02,0.74
2024-06-27 14:00:00,11.204,0.0,1.02,0.74
2024-06-27 15:00:00,11.188,0.0,1.02,0.74
2024-06-27 16:00:00,11.168,0.0,1.02,0.74
2024-06-27 17:00:00,11.175,0.0,1.02,0.74
2024-06-27 18:00:00,11.172,0.0,1.01,0.74
2024-06-27 19:00:00,11.184,0.0,1.01,0.74
2024-06-27 20:00:00,11.187,0.0,1.01,0.74
2024-06-27 21:00:00,11.154,0.0,1.02,0.74
2024-06-27 22:00:00,11.12,0.0,1.01,0.74
2024-06-27 23:00:00,11.12,0.0,1.01,0.74
2024-06-28 00:00:00,11.114,0.0,1.01,0.74
2024-06-28 01:00:00,11.128,0.0,1.01,0.74
2024-06-28 02:00:00,11.115,0.0,1.01,0.74
2024-06-28 03:00:00,11.135,0.0,1.02,0.74
2024-06-28 04:00:00,11.128,0.0,1.01,0.74
2024-06-28 05:00:00,11.128,0.0,1.02,0.74
2024-06-28 06:00:00,11.129,0.0,1.02,0.74
2024-06-28 07:00:00,11.122,0.0,1.01,0.73
2024-06-28 08:00:00,11.133,0.0,1.01,0.74
2024-06-28 09:00:00,11.135,0.0,1.02,0.74
2024-06-28 10:00:00,11.093,0.0,1.01,0.74
2024-06-28 11:00:00,11.122,0.0,1.01,0.74
2024-06-28 12:00:00,11.138,0.0,1.01,0.74
2024-06-28 13:00:00,11.139,0.0,1.01,0.74
2024-06-28 14:00:00,11.135,0.0,1.01,0.74
2024-06-28 15:00:00,11.142,0.0,1.02,0.74
2024-06-28 16:00:00,11.138,0.0,1.01,0.74
2024-06-28 17:00:00,11.149,0.0,1.02,0.74
2024-06-28 18:00:00,11.145,0.0,1.02,0.74
2024-06-28 19:00:00,11.15,0.0,1.02,0.74
2024-06-28 20:00:00,11.147,0.0,1.02,0.73
2024-06-28 21:00:00,11.136,0.0,1.02,0.73
2024-06-28 22:00:00,11.14,0.0,1.01,0.74
2024-06-28 23:00:00,11.145,0.0,1.02,0.74
2024-06-29 00:00:00,11.144,0.0,1.01,0.74
2024-06-29 01:00:00,11.147,0.0,1.02,0.74
2024-06-29 02:00:00,11.144,0.0,1.01,0.74
2024-06-29 03:00:00,11.148,0.0,1.01,0.74
2024-06-29 04:00:00,11.146,0.0,1.02,0.74
2024-06-29 05:00:00,11.159,0.0,1.02,0.74
2024-06-29 06:00:00,11.159,0.0,1.02,0.74
2024-06-29 07:00:00,11.154,0.0,1.02,0.74
2024-06-29 08:00:00,11.163,0.0,1.01,0.74
2024-06-29 09:00:00,11.166,0.0,1.02,0.74
2024-06-29 10:00:00,11.159,0.0,1.02,0.74
2024-06-29 11:00:00,11.166,0.0,1.01,0.74
2024-06-29 12:00:00,11.17,0.0,1.01,0.74
2024-06-29 13:00:00,11.166,0.0,1.02,0.74
2024-06-29 14:00:00,11.169,0.0,1.01,0.74
2024-06-29 15:00:00,11.169,0.0,1.01,0.73
2024-06-29 16:00:00,11.173,2.0,1.02,0.73
2024-06-29 17:00:00,11.164,3.0,1.02,0.73
2024-06-29 18:00:00,11.161,5.0,1.03,0.73
2024-06-29 19:00:00,11.167,3.0,1.02,0.75
2024-06-29 20:00:00,11.17,3.0,1.04,0.75
2024-06-29 21:00:00,11.163,1.0,1.04,0.77
2024-06-29 22:00:00,11.163,2.0,1.04,0.77
2024-06-29 23:00:00,11.16,2.0,1.04,0.79
2024-06-30 00:00:00,11.162,0.0,1.03,0.79
2024-06-30 01:00:00,11.164,1.0,1.02,0.79
2024-06-30 02:00:00,11.156,1.0,1.02,0.78
2024-06-30 03:00:00,11.159,3.0,1.02,0.77
2024-06-30 04:00:00,11.148,0.0,1.02,0.77
2024-06-30 05:00:00,11.152,1.0,1.03,0.76
2024-06-30 06:00:00,11.152,3.0,1.04,0.78
2024-06-30 07:00:00,11.153,13.0,1.04,0.77
2024-06-30 08:00:00,11.144,6.0,1.03,0.8
2024-06-30 09:00:00,11.149,2.0,1.03,0.8
2024-06-30 10:00:00,11.141,2.0,1.03,0.8
2024-06-30 11:00:00,11.142,0.0,1.03,0.8
2024-06-30 12:00:00,11.142,0.0,1.05,0.79
2024-06-30 13:00:00,11.13,1.0,1.04,0.81
2024-06-30 14:00:00,11.104,2.0,1.06,0.82
2024-06-30 15:00:00,11.099,0.0,1.05,0.85
2024-06-30 16:00:00,11.089,0.0,1.06,0.86
2024-06-30 17:00:00,11.086,0.0,1.05,0.85
2024-06-30 18:00:00,11.078,0.0,1.05,0.85
2024-06-30 19:00:00,11.059,0.0,1.05,0.84
2024-06-30 20:00:00,11.055,0.0,1.04,0.84
2024-06-30 21:00:00,11.057,0.0,1.04,0.83
2024-06-30 22:00:00,11.053,0.0,1.04,0.82
2024-06-30 23:00:00,11.056,0.0,1.03,0.82
2024-07-01 00:00:00,11.04,0.0,1.03,0.81
2024-07-01 01:00:00,11.041,0.0,1.03,0.8
2024-07-01 02:00:00,11.041,0.0,1.03,0.8
2024-07-01 03:00:00,11.042,0.0,1.03,0.79
2024-07-01 04:00:00,11.035,0.0,1.03,0.79
2024-07-01 05:00:00,11.028,0.0,1.03,0.79
2024-07-01 06:00:00,11.025,0.0,1.03,0.79
2024-07-01 07:00:00,11.029,0.0,1.03,0.78
2024-07-01 08:00:00,11.029,0.0,1.03,0.78
2024-07-01 09:00:00,10.68,0.0,1.03,0.78
2024-07-01 10:00:00,8.61,0.0,1.02,0.77
2024-07-01 11:00:00,8.645,0.0,1.0,0.77
2024-07-01 12:00:00,8.635,0.0,0.99,0.77
2024-07-01 13:00:00,8.634,0.0,0.98,0.77
2024-07-01 14:00:00,8.639,0.0,0.97,0.76
2024-07-01 15:00:00,8.68,0.0,0.97,0.75
2024-07-01 16:00:00,8.685,0.0,0.97,0.73
2024-07-01 17:00:00,8.677,0.0,0.97,0.72
2024-07-01 18:00:00,8.676,0.0,0.97,0.71
2024-07-01 19:00:00,8.677,0.0,0.97,0.7
2024-07-01 20:00:00,8.679,0.0,0.97,0.7
2024-07-01 21:00:00,8.678,0.0,0.97,0.7
2024-07-01 22:00:00,8.671,0.0,0.97,0.7
2024-07-01 23:00:00,8.678,0.0,0.97,0.69
2024-07-02 00:00:00,8.669,0.0,0.97,0.7
2024-07-02 01:00:00,8.689,0.0,0.97,0.69
2024-07-02 02:00:00,8.681,0.0,0.97,0.69
2024-07-02 03:00:00,8.679,0.0,0.97,0.69
2024-07-02 04:00:00,8.681,0.0,0.97,0.69
2024-07-02 05:00:00,8.68,9.0,0.97,0.69
2024-07-02 06:00:00,8.669,1.0,0.99,0.69
2024-07-02 07:00:00,8.666,2.0,0.98,0.71
2024-07-02 08:00:00,8.66,1.0,0.98,0.72
2024-07-02 09:00:00,8.658,1.0,0.99,0.73
2024-07-02 10:00:00,8.664,0.0,0.99,0.74
2024-07-02 11:00:00,8.658,0.0,0.99,0.75
2024-07-02 12:00:00,8.65,0.0,0.99,0.75
2024-07-02 13:00:00,8.651,0.0,0.99,0.76
2024-07-02 14:00:00,8.648,0.0,0.99,0.76
2024-07-02 15:00:00,8.641,0.0,0.99,0.76
2024-07-02 16:00:00,8.642,0.0,0.99,0.76
2024-07-02 17:00:00,8.641,0.0,0.99,0.76
2024-07-02 18:00:00,8.647,0.0,0.99,0.76
2024-07-02 19:00:00,8.646,0.0,0.99,0.75
2024-07-02 20:00:00,8.637,0.0,0.99,0.75
2024-07-02 21:00:00,8.631,0.0,0.98,0.75
2024-07-02 22:00:00,8.641,0.0,0.98,0.75
2024-07-02 23:00:00,8.634,0.0,0.98,0.74
2024-07-03 00:00:00,8.63,0.0,0.98,0.73
2024-07-03 01:00:00,8.645,0.0,0.98,0.74
2024-07-03 02:00:00,8.631,1.0,0.98,0.73
2024-07-03 03:00:00,8.637,1.0,0.98,0.73
2024-07-03 04:00:00,8.628,0.0,0.98,0.73
2024-07-03 05:00:00,8.631,17.0,0.99,0.72
2024-07-03 06:00:00,8.627,10.0,1.0,0.73
2024-07-03 07:00:00,8.619,1.0,1.0,0.75
2024-07-03 08:00:00,8.612,0.0,1.0,0.77
2024-07-03 09:00:00,8.615,1.0,1.0,0.78
2024-07-03 10:00:00,8.636,0.0,1.0,0.79
2024-07-03 11:00:00,8.728,0.0,1.0,0.81
2024-07-03 12:00:00,8.730833333333333,0.0,1.0,0.83
2024-07-03 13:00:00,8.7185,0.0,1.0,0.83
2024-07-03 14:00:00,8.707666666666666,0.0,1.0,0.83
2024-07-03 15:00:00,8.7055,0.0,1.0,0.82
2024-07-03 16:00:00,8.6965,0.0,1.0,0.81
2024-07-03 17:00:00,8.702666666666666,0.0,0.99,0.8
2024-07-03 18:00:00,8.7015,0.0,0.99,0.8
2024-07-03 19:00:00,8.693,0.0,0.99,0.79
2024-07-03 20:00:00,8.69,0.0,0.99,0.78
2024-07-03 21:00:00,8.691,0.0,0.99,0.78
2024-07-03 22:00:00,8.683,0.0,0.99,0.77
2024-07-03 23:00:00,8.683,0.0,0.99,0.76
2024-07-04 00:00:00,8.677,0.0,0.99,0.76
2024-07-04 01:00:00,8.681,0.0,0.98,0.75
2024-07-04 02:00:00,8.674,0.0,0.98,0.75
2024-07-04 03:00:00,8.674,0.0,0.98,0.75
2024-07-04 04:00:00,8.672,0.0,0.98,0.74
2024-07-04 05:00:00,8.67,0.0,0.98,0.74
2024-07-04 06:00:00,8.664,0.0,0.98,0.74
2024-07-04 07:00:00,8.663,0.0,0.98,0.73
2024-07-04 08:00:00,8.667,0.0,0.98,0.73
2024-07-04 09:00:00,8.659,0.0,0.98,0.73
2024-07-04 10:00:00,8.654,0.0,0.98,0.73
2024-07-04 11:00:00,8.656,0.0,0.98,0.73
2024-07-04 12:00:00,8.658,0.0,0.98,0.73
2024-07-04 13:00:00,8.661,0.0,0.98,0.73
2024-07-04 14:00:00,8.648,0.0,0.98,0.72
2024-07-04 15:00:00,8.651,0.0,0.98,0.72
2024-07-04 16:00:00,8.656,0.0,0.98,0.72
2024-07-04 17:00:00,8.651,0.0,0.97,0.72
2024-07-04 18:00:00,8.643,0.0,0.97,0.72
2024-07-04 19:00:00,8.696,0.0,0.97,0.71
2024-07-04 20:00:00,8.695,0.0,0.98,0.71
2024-07-04 21:00:00,8.692,0.0,0.98,0.71
2024-07-04 22:00:00,8.69,0.0,0.98,0.71
2024-07-04 23:00:00,8.697,0.0,0.98,0.71
2024-07-05 00:00:00,8.694,0.0,0.98,0.71
2024-07-05 01:00:00,8.689,0.0,0.98,0.71
2024-07-05 02:00:00,8.695,0.0,0.98,0.7
2024-07-05 03:00:00,8.688,2.0,0.99,0.71
2024-07-05 04:00:00,8.697,1.0,0.98,0.72
2024-07-05 05:00:00,8.681,1.0,0.98,0.72
2024-07-05 06:00:00,8.686,2.0,0.98,0.73
2024-07-05 07:00:00,8.685,0.0,0.98,0.72
2024-07-05 08:00:00,8.681,0.0,0.98,0.73
2024-07-05 09:00:00,8.679,0.0,0.98,0.72
2024-07-05 10:00:00,8.684,0.0,0.98,0.72
2024-07-05 11:00:00,8.68,0.0,0.98,0.72
2024-07-05 12:00:00,8.673,0.0,0.98,0.72
2024-07-05 13:00:00,8.679,0.0,0.98,0.71
2024-07-05 14:00:00,8.69,0.0,0.98,0.71
2024-07-05 15:00:00,8.676,0.0,0.98,0.71
2024-07-05 16:00:00,8.683,0.0,0.98,0.71
2024-07-05 17:00:00,8.679,0.0,0.98,0.71
2024-07-05 18:00:00,8.672,0.0,0.97,0.71
2024-07-05 19:00:00,8.673,0.0,0.98,0.71
2024-07-05 20:00:00,8.677,0.0,0.97,0.71
2024-07-05 21:00:00,8.674,0.0,0.97,0.71
2024-07-05 22:00:00,8.675,0.0,0.97,0.71
2024-07-05 23:00:00,8.679,0.0,0.98,0.71
2024-07-06 00:00:00,8.677,0.0,0.98,0.71
2024-07-06 01:00:00,8.678,0.0,0.98,0.71
2024-07-06 02:00:00,8.673,0.0,0.98,0.71
2024-07-06 03:00:00,8.684,0.0,0.97,0.71
2024-07-06 04:00:00,8.676,0.0,0.97,0.71
2024-07-06 05:00:00,8.665,0.0,0.98,0.71
2024-07-06 06:00:00,8.675,0.0,0.98,0.71
2024-07-06 07:00:00,8.672,0.0,0.97,0.71
2024-07-06 08:00:00,8.697,0.0,0.97,0.7
2024-07-06 09:00:00,8.712,0.0,0.97,0.71
2024-07-06 10:00:00,8.705,0.0,0.98,0.71
2024-07-06 11:00:00,8.708,0.0,0.98,0.7
2024-07-06 12:00:00,8.712,0.0,0.98,0.7
2024-07-06 13:00:00,8.713,0.0,0.97,0.7
2024-07-06 14:00:00,8.708,0.0,0.97,0.7
2024-07-06 15:00:00,8.706,0.0,0.98,0.7
2024-07-06 16:00:00,8.702,0.0,0.98,0.71
2024-07-06 17:00:00,8.707,0.0,0.97,0.7
2024-07-06 18:00:00,8.704,0.0,0.98,0.7
2024-07-06 19:00:00,8.705,0.0,0.97,0.7
2024-07-06 20:00:00,8.699,0.0,0.98,0.7
2024-07-06 21:00:00,8.697,0.0,0.98,0.7
2024-07-06 22:00:00,8.697,0.0,0.97,0.7
2024-07-06 23:00:00,8.696,0.0,0.97,0.7
2024-07-07 00:00:00,8.701,0.0,0.98,0.7
2024-07-07 01:00:00,8.708,0.0,0.98,0.7
2024-07-07 02:00:00,8.697,0.0,0.97,0.7
2024-07-07 03:00:00,8.706,0.0,0.9783887932629732,0.7
2024-07-07 04:00:00,8.696,0.0,0.9830106049973476,
2024-07-07 05:00:00,8.71,0.0,0.9880077436561816,
2024-07-07 06:00:00,8.701,0.0,0.9928857659871956,
2024-07-07 07:00:00,8.696,0.0,0.9975862033986616,
2024-07-07 08:00:00,8.711,0.0,1.0021506514595764,
2024-07-07 09:00:00,8.703,0.0,1.006545908910569,
2024-07-07 10:00:00,8.708,2.0,1.0081361855481843,
2024-07-07 11:00:00,8.695,5.0,1.0036055449170798,
2024-07-07 12:00:00,8.701,3.0,0.9991722675353768,
2024-07-07 13:00:00,8.687,1.0,0.9975157878781512,
2024-07-07 14:00:00,8.698,0.0,1.0019929090306068,
2024-07-07 15:00:00,8.688,0.0,1.007623557182729,
2024-07-07 16:00:00,8.697,0.0,1.011352372437586,
2024-07-07 17:00:00,8.69,0.0,1.015157127804298,
2024-07-07 18:00:00,8.694,0.0,1.019041820938546,
2024-07-07 19:00:00,8.687,0.0,1.0229991701220165,
2024-07-07 20:00:00,8.688,0.0,1.026984203646557,
2024-07-07 21:00:00,8.69,0.0,1.0309518423814064,
2024-07-07 22:00:00,8.686,0.0,1.0349431601286012,
2024-07-07 23:00:00,8.689,0.0,1.038893488477238,
2024-07-08 00:00:00,8.684,0.0,1.042808866112578,
2024-07-08 01:00:00,8.684,0.0,1.0467226093896451,
2024-07-08 02:00:00,8.679,0.0,1.0505695818418808,
2024-07-08 03:00:00,8.677,0.0,1.054295105361062,
2024-07-08 04:00:00,8.681,0.0,1.058005911982745,
2024-07-08 05:00:00,8.68,0.0,1.0615979245444365,
2024-07-08 06:00:00,8.68,0.0,1.0651629279928887,
2024-07-08 07:00:00,8.679,1.0,1.0661939548525368,
2024-07-08 08:00:00,8.68,0.0,1.0651504823162767,
2024-07-08 09:00:00,8.673,0.0,1.0716228940362402,
2024-07-08 10:00:00,8.67,2.0,1.0716488289233848,
2024-07-08 11:00:00,8.673,1.0,1.0651638334120257,
2024-07-08 12:00:00,8.669,2.0,1.0668690138765609,
2024-07-08 13:00:00,8.706,7.0,1.0604796705258952,
2024-07-08 14:00:00,8.73,1.0,1.047413413499001,
2024-07-08 15:00:00,8.729,6.0,1.0493170188693224,
2024-07-08 16:00:00,8.726,1.0,1.0383949401466674,
2024-07-08 17:00:00,8.726,0.0,1.0492124966703038,
2024-07-08 18:00:00,8.723,0.0,1.0562097138758109,
2024-07-08 19:00:00,8.71,0.0,1.0607435925312867,
2024-07-08 20:00:00,8.705,0.0,1.0648833990169493,
2024-07-08 21:00:00,8.705,0.0,1.0688684402145334,
2024-07-08 22:00:00,8.69,0.0,1.0727200625311504,
2024-07-08 23:00:00,8.692,2.0,1.072734932889519,
2024-07-09 00:00:00,8.683,6.0,1.0643677551453852,
2024-07-09 01:00:00,8.687,21.0,1.0936290447766377,
2024-07-09 02:00:00,8.673,5.0,1.0921891060809816,
2024-07-09 03:00:00,8.677,1.0,1.093912870656956,
2024-07-09 04:00:00,8.66,1.0,1.102901703042118,
2024-07-09 05:00:00,8.657,0.0,1.1030689140068084,
2024-07-09 06:00:00,8.652,4.0,1.1052014523040068,
2024-07-09 07:00:00,8.652,11.0,1.096775207470749,
2024-07-09 08:00:00,8.623,8.0,1.0986183032197625,
2024-07-09 09:00:00,8.721,6.0,1.1029162664787453,
2024-07-09 10:00:00,8.684,3.0,1.1062432060785152,
2024-07-09 11:00:00,8.655,1.0,1.1079222214645998,
2024-07-09 12:00:00,8.647,1.0,1.1133549971700702,
2024-07-09 13:00:00,8.622,0.0,1.113486497790154,
2024-07-09 14:00:00,8.59,5.0,1.1143396021163383,
2024-07-09 15:00:00,8.561,4.0,1.1048820235016912,
2024-07-09 16:00:00,8.544,5.0,1.1024402922422514,
2024-07-09 17:00:00,8.511,1.0,1.094430325366794,
2024-07-09 18:00:00,8.506,5.0,1.0993638468216886,
2024-07-09 19:00:00,8.575,1.0,1.0868757229328985,
2024-07-09 20:00:00,8.632,3.0,1.0956908989968015,
2024-07-09 21:00:00,8.598,10.0,1.0904894195156167,
2024-07-09 22:00:00,8.57,0.0,1.0746835943714714,
2024-07-09 23:00:00,8.539,2.0,1.0896770590505973,
2024-07-10 00:00:00,8.505,1.0,1.084095963413617,
2024-07-10 01:00:00,8.57,3.0,1.088560830715549,
2024-07-10 02:00:00,5.104,2.0,1.0770338782980744,
