date,3003660_hwl
2024-07-07 03:00:00,1.1100848092812976
2024-07-07 04:00:00,1.1015828306509636
2024-07-07 05:00:00,1.0925194745748672
2024-07-07 06:00:00,1.0840670744018914
2024-07-07 07:00:00,1.0764164709474189
2024-07-07 08:00:00,1.0694703812432478
2024-07-07 09:00:00,1.0631086668155336
2024-07-07 10:00:00,1.060833058130541
2024-07-07 11:00:00,1.0561813687623611
2024-07-07 12:00:00,1.0760951958639486
2024-07-07 13:00:00,1.066290806378107
2024-07-07 14:00:00,1.0921369010404445
2024-07-07 15:00:00,1.1062464999931656
2024-07-07 16:00:00,1.110863420300038
2024-07-07 17:00:00,1.1103885726904013
2024-07-07 18:00:00,1.1068411928870403
2024-07-07 19:00:00,1.1016781466869503
2024-07-07 20:00:00,1.0957745168242785
2024-07-07 21:00:00,1.0896124635698203
2024-07-07 22:00:00,1.0834517052361246
2024-07-07 23:00:00,1.0774226983888704
2024-07-08 00:00:00,1.0715869113202388
2024-07-08 01:00:00,1.065973859873877
2024-07-08 02:00:00,1.060595633376889
2024-07-08 03:00:00,1.0554529814078801
2024-07-08 04:00:00,1.050540588600585
2024-07-08 05:00:00,1.0458539043486823
2024-07-08 06:00:00,1.0413786695796547
2024-07-08 07:00:00,1.0357158290348583
2024-07-08 08:00:00,1.0334032974361085
2024-07-08 09:00:00,1.0305421160465569
2024-07-08 10:00:00,1.0314982405628346
2024-07-08 11:00:00,1.0339762905037606
2024-07-08 12:00:00,1.0330399169093303
2024-07-08 13:00:00,1.0312732265536946
2024-07-08 14:00:00,1.0322475003605707
2024-07-08 15:00:00,1.0403587986215346
2024-07-08 16:00:00,1.0446798593038435
2024-07-08 17:00:00,1.0708405758278992
2024-07-08 18:00:00,1.0824037072896535
2024-07-08 19:00:00,1.0856530309184858
2024-07-08 20:00:00,1.087168099122141
2024-07-08 21:00:00,1.0865079348067967
2024-07-08 22:00:00,1.0839501311254587
2024-07-08 23:00:00,1.1438631364151641
2024-07-09 00:00:00,1.198199747973252
2024-07-09 01:00:00,1.1172567773820896
2024-07-09 02:00:00,1.0795298217287748
2024-07-09 03:00:00,1.079528151781501
2024-07-09 04:00:00,1.1103601304520607
2024-07-09 05:00:00,1.145287415468312
2024-07-09 06:00:00,1.160718866878609
2024-07-09 07:00:00,1.1634910856224838
2024-07-09 08:00:00,1.1340957476474411
2024-07-09 09:00:00,1.1281074495603205
2024-07-09 10:00:00,1.1179303202522979
2024-07-09 11:00:00,1.1061130712059892
2024-07-09 12:00:00,1.131193671526355
2024-07-09 13:00:00,1.151389319309402
2024-07-09 14:00:00,1.1560955798977552
2024-07-09 15:00:00,1.1226529842772814
2024-07-09 16:00:00,1.1339024246831562
2024-07-09 17:00:00,1.1436517704296527
2024-07-09 18:00:00,1.1575960047512535
2024-07-09 19:00:00,1.1496969264261114
2024-07-09 20:00:00,1.1668847600629633
2024-07-09 21:00:00,1.1495124731590511
2024-07-09 22:00:00,1.1396646498627518
2024-07-09 23:00:00,1.1379988281177882
2024-07-10 00:00:00,1.151632714124558
2024-07-10 01:00:00,1.1388296914071923
2024-07-10 02:00:00,1.126610125495283
